run,group,largest_update,population,genotypes,total_weighted_instructions,instruction_symbol,instruction_name,weighted_count,proportion,detail_spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,h,if-label,94796,0.06144014518115237,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,i,zero,24097,0.015617992092812236,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,j,inc,2769,0.0017946723702119386,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,k,dec,3580,0.0023203059174282197,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,l,push,27971,0.018128848272733165,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,m,pop,560,0.00036295288093849245,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,n,swap-stk,2764,0.0017914317194892735,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,o,swap,22709,0.014718387452200402,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,p,add,46378,0.030058979843152506,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,q,sub,41668,0.02700628686240197,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,r,nand,3057,0.001981333851837449,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,s,repro,69265,0.04489273446107978,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,t,repro-semel,39168,0.025385961501069414,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,u,move,409525,0.2654254974398859,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,v,rotate-left-one,8547,0.005539568345323741,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,w,rotate-right-one,859,0.0005567437941538661,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,x,sense-resource0,46379,0.03005962797329704,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_12,ecology_test_relative_cost_slow,386977,15429,1492,1542900,y,sense-faced-resource0,2966,0.0019223540086849439,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_12/data/detail-386977.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,a,nop-B,57092,0.03935750723838412,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,b,nop-C,470931,0.324645663863229,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,c,if-n-equ,13004,0.008964566386322901,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,d,if-less,43553,0.03002412794705639,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,e,if-not-0,5742,0.003958362057079829,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,f,if-les-0,47488,0.03273679856611057,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,g,if-grt-0,20116,0.013867365228181442,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,h,if-label,93219,0.06426237418999035,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,i,zero,34684,0.023910106162967047,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,j,inc,19909,0.01372466565559079,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,k,dec,37394,0.025778298635047568,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,l,push,16317,0.011248448917689231,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,m,pop,19366,0.01335033779125879,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,n,swap-stk,29969,0.020659727009513306,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,o,swap,6915,0.004766992968426858,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,p,add,7530,0.005190955466703433,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,q,sub,35319,0.02434785605956156,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,r,nand,53008,0.0365421205018613,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,s,repro,67658,0.04664138976975045,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,t,repro-semel,10684,0.007365228181442162,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,u,move,318906,0.21984420239900732,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,v,rotate-left-one,11171,0.007700951330483938,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,w,rotate-right-one,9166,0.006318764649110712,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,x,sense-resource0,1025,0.000706604163794292,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_13,ecology_test_relative_cost_slow,385963,14506,1590,1450600,y,sense-faced-resource0,20434,0.014086584861436647,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_13/data/detail-385963.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,a,nop-B,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,b,nop-C,16728,0.9725581395348837,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,c,if-n-equ,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,d,if-less,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,e,if-not-0,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,f,if-les-0,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,g,if-grt-0,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,h,if-label,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,i,zero,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,j,inc,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,k,dec,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,l,push,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,m,pop,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,n,swap-stk,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,o,swap,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,p,add,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,q,sub,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,r,nand,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,s,repro,400,0.023255813953488372,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,t,repro-semel,72,0.004186046511627907,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,u,move,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,v,rotate-left-one,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,w,rotate-right-one,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,x,sense-resource0,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_14,ecology_test_relative_cost_slow,0,172,2,17200,y,sense-faced-resource0,0,0.0,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_14/data/detail-0.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,a,nop-B,27148,0.018457982050584715,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,b,nop-C,395289,0.2687578188740821,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,c,if-n-equ,77107,0.05242521076964917,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,d,if-less,50300,0.03419907533315203,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,e,if-not-0,37091,0.0252182485722056,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,f,if-les-0,19771,0.013442344302420452,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,g,if-grt-0,27676,0.018816970356268697,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,h,if-label,58693,0.03990549360892032,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,i,zero,36760,0.024993200979059015,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,j,inc,9044,0.00614903453902638,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,k,dec,18528,0.012597225999456079,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,l,push,73141,0.04972871906445472,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,m,pop,20894,0.01420587435409301,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,n,swap-stk,10305,0.007006391079684525,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,o,swap,36722,0.024967364699483276,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,p,add,2049,0.0013931193908077236,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,q,sub,29827,0.020279439760674464,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,r,nand,7983,0.005427658417187925,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,s,repro,75071,0.051040930106064725,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,t,repro-semel,27795,0.018897878705466414,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,u,move,379284,0.25787598585803645,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,v,rotate-left-one,19455,0.013227495240685342,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,w,rotate-right-one,7972,0.005420179494152842,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,x,sense-resource0,14120,0.009600217568670112,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_15,ecology_test_relative_cost_slow,415014,14708,1093,1470800,y,sense-faced-resource0,8775,0.005966140875713897,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_15/data/detail-415014.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,a,nop-B,45212,0.033384036033375176,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,b,nop-C,303930,0.22441851879199587,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,c,if-n-equ,66924,0.0494159344310714,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,d,if-less,32597,0.024069260872775604,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,e,if-not-0,21629,0.01597061212434468,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,f,if-les-0,92682,0.06843535405744665,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,g,if-grt-0,4200,0.0031012331093553864,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,h,if-label,37632,0.027787048659824263,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,i,zero,3005,0.002218858450860223,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,j,inc,42598,0.03145388761721923,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,k,dec,12795,0.009447685151000517,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,l,push,56483,0.04170641659898102,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,m,pop,5257,0.003881710108543159,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,n,swap-stk,14080,0.010396514804696153,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,o,swap,27209,0.02009082182677398,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,p,add,17505,0.012925496566491914,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,q,sub,27278,0.020141770656427676,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,r,nand,34251,0.025290556006793176,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,s,repro,53211,0.03929040832902606,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,t,repro-semel,7541,0.00556819020896404,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,u,move,376096,0.277705087499077,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,v,rotate-left-one,15922,0.011756627039799157,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
ecology_test_relative_cost_slow_run_16,ecology_test_relative_cost_slow,416833,13543,1392,1354300,w,rotate-right-one,3500,0.0025843609244628222,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_slow_run_16/data/detail-416833.spop
